run_id,condition,phase,language,entry_id,gloss_en,expected_surfaces,top1_surface,topk_surfaces,rank_of_first_expected,resonance_expected,resonance_top1,resonance_top2,margin,success_topk
RUN_1768091923,C3_MIXED_A,A,EN,EN103,fire,"['ひ', '火', 'fire']",ひ,"['ひ', '火', 'fire', 'ひのひかり', 'いのち']",1,0.01430348823551436,0.4784321281000105,0.4655375331300853,0.012894594969925233,True
RUN_1768091923,C3_MIXED_A,A,EN,EN104,moon,"['月', 'moon', 'つき']",moon,"['moon', 'つき', '月', 'つきひかり', 'たべる']",1,0.015892254306056793,0.513270273926189,0.4784669915201936,0.03480328240599534,True
RUN_1768091923,C3_MIXED_A,A,EN,EN105,sky,"['そら', 'sky', '空']",そら,"['そら', 'sky', '空', 'うみそら', 'あおぞら']",1,0.017217953666049904,0.5356276779117707,0.5321973550132141,0.0034303228985566037,True
RUN_1768091923,C3_MIXED_A,A,EN,EN106,mountain,"['やま', '山', 'mountain']",山,"['山', 'やま', 'mountain', 'やまかわ', 'やまみち']",1,0.013636123251959002,0.49729020670133006,0.4745225677909943,0.022767638910335786,True
RUN_1768091923,C3_MIXED_A,A,EN,EN107,river,"['river', '川', 'かわ']",river,"['river', '川', 'かわ', 'かわべ', 'やまかわ']",1,0.014902219231604478,0.49551457376818053,0.46939695949533755,0.02611761427284298,True
RUN_1768091923,C3_MIXED_A,A,EN,EN108,sea,"['sea', '海', 'うみ']",海,"['海', 'うみかぜ', 'sea', 'うみ', 'うみそら']",1,0.014752125258126695,0.47837295798296153,0.47812333916902805,0.0002496188139334832,True
RUN_1768091923,C3_MIXED_A,A,EN,EN109,person,"['person', 'ひと', '人']",ひと,"['ひと', '人', 'person', 'ひとこども', 'こども']",1,0.01407116909017339,0.47061604122727896,0.46101522120227595,0.00960082002500301,True
RUN_1768091923,C3_MIXED_A,A,EN,EN110,child,"['こども', '子供', 'child']",child,"['child', 'こども', '子供', 'ひとこども', 'river']",1,0.01554231642938228,0.49591780397907037,0.45975198303968234,0.03616582093938803,True
RUN_1768091923,C3_MIXED_A,A,EN,EN111,study,"['べんきょう', 'study']",study,"['study', 'べんきょう', 'こども', 'やまみち', 'person']",1,0.0165755955668132,0.5217867631311042,0.509154731879423,0.01263203125168122,True
RUN_1768091923,C3_MIXED_A,A,EN,EN112,life,"['life', 'いのち']",いのち,"['いのち', 'life', 'あたらしいいのち', 'かぜ', 'sky']",1,0.01660307191176582,0.5303263143380724,0.5268947240445271,0.003431590293545339,True
RUN_1768091923,C3_MIXED_A,A,EN,EN113,eat,"['たべる', 'eat']",たべる,"['たべる', 'eat', 'moon', 'early', 'たかい']",1,0.015099982339984087,0.493615589578314,0.4839103911260464,0.009705198452267583,True
RUN_1768091923,C3_MIXED_A,A,EN,EN114,drink,"['drink', 'のむ']",drink,"['drink', 'のむ', '山', 'road', 'ひとこども']",1,0.015552198263210044,0.5074845714970525,0.4984364369169869,0.009048134580065592,True
RUN_1768091923,C3_MIXED_A,A,EN,EN115,see,"['see', 'みる']",see,"['see', 'みる', 'person', 'small', 'みち']",1,0.01644127992969465,0.529771283699876,0.5112756519563222,0.018495631743553842,True
RUN_1768091923,C3_MIXED_A,A,EN,EN116,go,"['いく', 'go']",go,"['go', 'いく', 'eat', 'ちいさいかわ', 'かわ']",1,0.014959488527758313,0.4966079490536818,0.4858974802256433,0.0107104688280385,True
RUN_1768091923,C3_MIXED_A,A,EN,EN117,come,"['come', 'くる']",くる,"['くる', 'come', 'light', 'ひのひかり', 'study']",1,0.013920622645569777,0.5031725563734439,0.46844543524196425,0.03472712113147969,True
RUN_1768091923,C3_MIXED_A,A,EN,EN118,enter,"['enter', 'はいる']",はいる,"['はいる', 'enter', 'みち', 'かぜ', 'たべる']",1,0.015119152568268231,0.5027618858768335,0.481224056700046,0.021537829176787482,True
RUN_1768091923,C3_MIXED_A,A,EN,EN119,exit,"['でる', 'exit']",でる,"['でる', 'exit', 'べんきょう', 'study', 'あおぞら']",1,0.013803108032568227,0.5025641642691044,0.4486234169538873,0.05394074731521714,True
RUN_1768091923,C3_MIXED_A,A,EN,EN120,big,"['おおきい', 'big']",おおきい,"['おおきい', 'big', 'wind', 'はいる', 'かわべ']",1,0.016751435741677388,0.5355245103591172,0.5192597745460786,0.016264735813038556,True
RUN_1768091923,C3_MIXED_A,A,EN,EN121,small,"['ちいさい', 'small']",ちいさい,"['ちいさい', 'small', 'ちいさいかわ', 'みる', 'うえ']",1,0.014085128176339185,0.46871364033704715,0.4636662163276652,0.005047424009381962,True
RUN_1768091923,C3_MIXED_A,A,EN,EN122,long,"['long', 'ながい']",ながい,"['ながい', 'long', 'high', 'ちいさいかわ', 'やまかわ']",1,0.01589220824389645,0.5187829858579894,0.49478255804387367,0.024000427814115766,True
RUN_1768091923,C3_MIXED_A,A,EN,EN123,high,"['high', 'たかい']",たかい,"['たかい', 'high', 'たかいやま', 'long', 'はいる']",1,0.013300366561108567,0.48827108388722523,0.4353553247925803,0.05291575909464491,True
RUN_1768091923,C3_MIXED_A,A,EN,EN124,new,"['new', 'あたらしい']",あたらしい,"['あたらしい', 'new', 'あたらしいいのち', '人', 'ひとこども']",1,0.015032113232737909,0.5099658220247425,0.48243384057927285,0.027531981445469644,True
RUN_1768091923,C3_MIXED_A,A,EN,EN125,old,"['old', 'ふるい']",ふるい,"['ふるい', 'old', 'うみかぜ', 'wind', '海']",1,0.01344457923510553,0.4827025904998975,0.45746714239831315,0.025235448101584346,True
RUN_1768091923,C3_MIXED_A,A,EN,EN126,early,"['early', 'はやい']",early,"['early', 'はやい', 'ひと', 'person', 'long']",1,0.0157757362722872,0.5027258103111996,0.48851211490076085,0.01421369541043871,True
RUN_1768091923,C3_MIXED_A,A,EN,EN127,many,"['many', 'おおい']",many,"['many', 'おおい', 'あたらしいいのち', 'あおぞら', 'old']",1,0.015318891032369558,0.48728027909753213,0.4739914452921352,0.013288833805396916,True
RUN_1768091923,C3_MIXED_A,A,EN,EN128,few,"['すくない', 'few']",すくない,"['すくない', 'few', 'あたらしい', 'new', 'たかい']",1,0.01764185840296125,0.554124091802416,0.5352862315725307,0.018837860229885206,True
RUN_1768091923,C3_MIXED_A,A,EN,EN129,up,"['up', 'うえ']",up,"['up', 'うえ', 'exit', '火', 'water']",1,0.016920986810586288,0.5506327512987089,0.4723980032005583,0.07823474809815062,True
RUN_1768091923,C3_MIXED_A,A,EN,EN130,down,"['down', 'した']",down,"['down', 'した', 'かわ', 'moon', 'small']",1,0.01733462612738431,0.5428472827156282,0.49813346592001273,0.04471381679561548,True
RUN_1768091923,C3_MIXED_A,A,EN,EN301,blue,"['あお', 'blue']",blue,"['blue', 'あおぞら', 'あお', 'おおい', 'long']",1,0.014684207219485077,0.46934046649193084,0.45263452995545467,0.016705936536476174,True
RUN_1768091923,C3_MIXED_A,A,EN,EN302,road,"['みち', 'road']",みち,"['みち', 'road', 'やまみち', 'high', 'drink']",1,0.015179759487485464,0.4883338164852671,0.4781739233323214,0.010159893152945687,True
RUN_1768091923,C3_MIXED_A,A,EN,EN303,wind,"['かぜ', 'wind']",かぜ,"['かぜ', 'wind', 'うみかぜ', 'ふるい', '子供']",1,0.01621098438713301,0.5400893485282561,0.5082778897944082,0.03181145873384783,True
RUN_1768091923,C3_MIXED_A,A,EN,EN304,side,"['side', 'そば']",side,"['side', 'そば', 'かわべ', 'child', '川']",1,0.01657154948068714,0.5241805592908471,0.5073113168689607,0.016869242421886366,True
RUN_1768091923,C4_MIXED_B,A,JP,JP001,light,"['light', 'ひかり', '光']",光,"['光', 'ひかり', 'light', 'ひのひかり', 'つきひかり']",1,0.016020444567994584,0.5329559884354046,0.5150793517998634,0.017876636635541177,True
RUN_1768091923,C4_MIXED_B,A,JP,JP002,water,"['水', 'みず', 'water']",水,"['水', 'water', 'みず', 'ひかり', 'go']",1,0.016373196308739325,0.5114424862862847,0.5071300360147951,0.004312450271489632,True
RUN_1768091923,C4_MIXED_B,A,JP,JP003,fire,"['ひ', '火', 'fire']",ひ,"['ひ', '火', 'fire', 'ひのひかり', 'いのち']",1,0.014791670208397577,0.4784321281000105,0.4655375331300853,0.012894594969925233,True
RUN_1768091923,C4_MIXED_B,A,JP,JP004,moon,"['月', 'moon', 'つき']",moon,"['moon', 'つき', '月', 'つきひかり', 'たべる']",1,0.014814649303821403,0.513270273926189,0.4784669915201936,0.03480328240599534,True
RUN_1768091923,C4_MIXED_B,A,JP,JP005,sky,"['そら', 'sky', '空']",そら,"['そら', 'sky', '空', 'うみそら', 'あおぞら']",1,0.017328933437314398,0.5356276779117707,0.5321973550132141,0.0034303228985566037,True
RUN_1768091923,C4_MIXED_B,A,JP,JP006,mountain,"['やま', '山', 'mountain']",山,"['山', 'やま', 'mountain', 'やまかわ', 'やまみち']",1,0.014615512879288643,0.49729020670133006,0.4745225677909943,0.022767638910335786,True
RUN_1768091923,C4_MIXED_B,A,JP,JP007,river,"['river', '川', 'かわ']",river,"['river', '川', 'かわ', 'かわべ', 'やまかわ']",1,0.013456676728942291,0.49551457376818053,0.46939695949533755,0.02611761427284298,True
RUN_1768091923,C4_MIXED_B,A,JP,JP008,sea,"['sea', '海', 'うみ']",海,"['海', 'うみかぜ', 'sea', 'うみ', 'うみそら']",1,0.014627245993810755,0.47837295798296153,0.47812333916902805,0.0002496188139334832,True
RUN_1768091923,C4_MIXED_B,A,JP,JP009,person,"['person', 'ひと', '人']",ひと,"['ひと', '人', 'person', 'ひとこども', 'こども']",1,0.014653660698893402,0.47061604122727896,0.46101522120227595,0.00960082002500301,True
RUN_1768091923,C4_MIXED_B,A,JP,JP010,child,"['こども', '子供', 'child']",child,"['child', 'こども', '子供', 'ひとこども', 'river']",1,0.01440886119051356,0.49591780397907037,0.45975198303968234,0.03616582093938803,True
RUN_1768091923,C4_MIXED_B,A,JP,JP011,study,"['べんきょう', 'study']",study,"['study', 'べんきょう', 'こども', 'やまみち', 'person']",1,0.016174313939891955,0.5217867631311042,0.509154731879423,0.01263203125168122,True
RUN_1768091923,C4_MIXED_B,A,JP,JP012,life,"['life', 'いのち']",いのち,"['いのち', 'life', 'あたらしいいのち', 'かぜ', 'sky']",1,0.01671120535439758,0.5303263143380724,0.5268947240445271,0.003431590293545339,True
RUN_1768091923,C4_MIXED_B,A,JP,JP013,eat,"['たべる', 'eat']",たべる,"['たべる', 'eat', 'moon', 'early', 'たかい']",1,0.015402824204764598,0.493615589578314,0.4839103911260464,0.009705198452267583,True
RUN_1768091923,C4_MIXED_B,A,JP,JP014,drink,"['drink', 'のむ']",drink,"['drink', 'のむ', '山', 'road', 'ひとこども']",1,0.01527491223166375,0.5074845714970525,0.4984364369169869,0.009048134580065592,True
RUN_1768091923,C4_MIXED_B,A,JP,JP015,see,"['see', 'みる']",see,"['see', 'みる', 'person', 'small', 'みち']",1,0.015867273998590645,0.529771283699876,0.5112756519563222,0.018495631743553842,True
RUN_1768091923,C4_MIXED_B,A,JP,JP016,go,"['いく', 'go']",go,"['go', 'いく', 'eat', 'ちいさいかわ', 'かわ']",1,0.014636853467515582,0.4966079490536818,0.4858974802256433,0.0107104688280385,True
RUN_1768091923,C4_MIXED_B,A,JP,JP017,come,"['come', 'くる']",くる,"['くる', 'come', 'light', 'ひのひかり', 'study']",1,0.014952595875469252,0.5031725563734439,0.46844543524196425,0.03472712113147969,True
RUN_1768091923,C4_MIXED_B,A,JP,JP018,enter,"['enter', 'はいる']",はいる,"['はいる', 'enter', 'みち', 'かぜ', 'たべる']",1,0.015795830553874672,0.5027618858768335,0.481224056700046,0.021537829176787482,True
RUN_1768091923,C4_MIXED_B,A,JP,JP019,exit,"['でる', 'exit']",でる,"['でる', 'exit', 'べんきょう', 'study', 'あおぞら']",1,0.015462740442318112,0.5025641642691044,0.4486234169538873,0.05394074731521714,True
RUN_1768091923,C4_MIXED_B,A,JP,JP020,big,"['おおきい', 'big']",おおきい,"['おおきい', 'big', 'wind', 'はいる', 'かわべ']",1,0.017276139734135977,0.5355245103591172,0.5192597745460786,0.016264735813038556,True
RUN_1768091923,C4_MIXED_B,A,JP,JP021,small,"['ちいさい', 'small']",ちいさい,"['ちいさい', 'small', 'ちいさいかわ', 'みる', 'うえ']",1,0.014238457471485066,0.46871364033704715,0.4636662163276652,0.005047424009381962,True
RUN_1768091923,C4_MIXED_B,A,JP,JP022,long,"['long', 'ながい']",ながい,"['ながい', 'long', 'high', 'ちいさいかわ', 'やまかわ']",1,0.016663091919085958,0.5187829858579894,0.49478255804387367,0.024000427814115766,True
RUN_1768091923,C4_MIXED_B,A,JP,JP023,high,"['high', 'たかい']",たかい,"['たかい', 'high', 'たかいやま', 'long', 'はいる']",1,0.014916974772236812,0.48827108388722523,0.4353553247925803,0.05291575909464491,True
RUN_1768091923,C4_MIXED_B,A,JP,JP024,new,"['new', 'あたらしい']",あたらしい,"['あたらしい', 'new', 'あたらしいいのち', '人', 'ひとこども']",1,0.01588997979971214,0.5099658220247425,0.48243384057927285,0.027531981445469644,True
RUN_1768091923,C4_MIXED_B,A,JP,JP025,old,"['old', 'ふるい']",ふるい,"['ふるい', 'old', 'うみかぜ', 'wind', '海']",1,0.014186228088302808,0.4827025904998975,0.45746714239831315,0.025235448101584346,True
RUN_1768091923,C4_MIXED_B,A,JP,JP026,early,"['early', 'はやい']",early,"['early', 'はやい', 'ひと', 'person', 'long']",1,0.015329704845910078,0.5027258103111996,0.48851211490076085,0.01421369541043871,True
RUN_1768091923,C4_MIXED_B,A,JP,JP027,many,"['many', 'おおい']",many,"['many', 'おおい', 'あたらしいいのち', 'あおぞら', 'old']",1,0.014901122848955348,0.48728027909753213,0.4739914452921352,0.013288833805396916,True
RUN_1768091923,C4_MIXED_B,A,JP,JP028,few,"['すくない', 'few']",すくない,"['すくない', 'few', 'あたらしい', 'new', 'たかい']",1,0.01826271289760069,0.554124091802416,0.5352862315725307,0.018837860229885206,True
RUN_1768091923,C4_MIXED_B,A,JP,JP029,up,"['up', 'うえ']",up,"['up', 'うえ', 'exit', '火', 'water']",1,0.014516826982504786,0.5506327512987089,0.4723980032005583,0.07823474809815062,True
RUN_1768091923,C4_MIXED_B,A,JP,JP030,down,"['down', 'した']",down,"['down', 'した', 'かわ', 'moon', 'small']",1,0.015906789382945097,0.5428472827156282,0.49813346592001273,0.04471381679561548,True
RUN_1768091923,C4_MIXED_B,A,JP,JP301,blue,"['あお', 'blue']",blue,"['blue', 'あおぞら', 'あお', 'おおい', 'long']",1,0.014095320031884975,0.46934046649193084,0.45263452995545467,0.016705936536476174,True
RUN_1768091923,C4_MIXED_B,A,JP,JP302,road,"['みち', 'road']",みち,"['みち', 'road', 'やまみち', 'high', 'drink']",1,0.01550228802146636,0.4883338164852671,0.4781739233323214,0.010159893152945687,True
RUN_1768091923,C4_MIXED_B,A,JP,JP303,wind,"['かぜ', 'wind']",かぜ,"['かぜ', 'wind', 'うみかぜ', 'ふるい', '子供']",1,0.017225577134960247,0.5400893485282561,0.5082778897944082,0.03181145873384783,True
RUN_1768091923,C4_MIXED_B,A,JP,JP304,side,"['side', 'そば']",side,"['side', 'そば', 'かわべ', 'child', '川']",1,0.016038241862651494,0.5241805592908471,0.5073113168689607,0.016869242421886366,True
RUN_1768091923,C4_MIXED_B,A,JP,JP201,light,"['light', 'ひかり', '光']",光,"['光', 'ひかり', 'light', 'ひのひかり', 'つきひかり']",1,0.016576459219486854,0.5329559884354046,0.5150793517998634,0.017876636635541177,True
RUN_1768091923,C4_MIXED_B,A,JP,JP202,water,"['水', 'みず', 'water']",水,"['水', 'water', 'みず', 'ひかり', 'go']",1,0.016514099582846567,0.5114424862862847,0.5071300360147951,0.004312450271489632,True
RUN_1768091923,C4_MIXED_B,A,JP,JP203,fire,"['ひ', '火', 'fire']",ひ,"['ひ', '火', 'fire', 'ひのひかり', 'いのち']",1,0.014393008444139717,0.4784321281000105,0.4655375331300853,0.012894594969925233,True
RUN_1768091923,C4_MIXED_B,A,JP,JP204,moon,"['月', 'moon', 'つき']",moon,"['moon', 'つき', '月', 'つきひかり', 'たべる']",1,0.01467472556405343,0.513270273926189,0.4784669915201936,0.03480328240599534,True
RUN_1768091923,C4_MIXED_B,A,JP,JP205,sky,"['そら', 'sky', '空']",そら,"['そら', 'sky', '空', 'うみそら', 'あおぞら']",1,0.016902329021800326,0.5356276779117707,0.5321973550132141,0.0034303228985566037,True
RUN_1768091923,C4_MIXED_B,A,JP,JP206,mountain,"['やま', '山', 'mountain']",山,"['山', 'やま', 'mountain', 'やまかわ', 'やまみち']",1,0.015316766607375965,0.49729020670133006,0.4745225677909943,0.022767638910335786,True
RUN_1768091923,C4_MIXED_B,A,JP,JP207,river,"['river', '川', 'かわ']",river,"['river', '川', 'かわ', 'かわべ', 'やまかわ']",1,0.014116752094400822,0.49551457376818053,0.46939695949533755,0.02611761427284298,True
RUN_1768091923,C4_MIXED_B,A,JP,JP208,sea,"['sea', '海', 'うみ']",海,"['海', 'うみかぜ', 'sea', 'うみ', 'うみそら']",1,0.014970646375824804,0.47837295798296153,0.47812333916902805,0.0002496188139334832,True
RUN_1768091923,C4_MIXED_B,A,JP,JP209,person,"['person', 'ひと', '人']",ひと,"['ひと', '人', 'person', 'ひとこども', 'こども']",1,0.014354718149653795,0.47061604122727896,0.46101522120227595,0.00960082002500301,True
RUN_1768091923,C4_MIXED_B,A,JP,JP210,child,"['こども', '子供', 'child']",child,"['child', 'こども', '子供', 'ひとこども', 'river']",1,0.0139340826856212,0.49591780397907037,0.45975198303968234,0.03616582093938803,True
RUN_1768091923,C4_MIXED_B,A,EN,EN101,light,"['light', 'ひかり', '光']",光,"['光', 'ひかり', 'light', 'ひのひかり', 'つきひかり']",1,0.015372160253010483,0.5329559884354046,0.5150793517998634,0.017876636635541177,True
RUN_1768091923,C4_MIXED_B,A,EN,EN102,water,"['水', 'みず', 'water']",水,"['水', 'water', 'みず', 'ひかり', 'go']",1,0.01637485375337594,0.5114424862862847,0.5071300360147951,0.004312450271489632,True
RUN_1768091923,C4_MIXED_B,A,EN,EN103,fire,"['ひ', '火', 'fire']",ひ,"['ひ', '火', 'fire', 'ひのひかり', 'いのち']",1,0.01430348823551436,0.4784321281000105,0.4655375331300853,0.012894594969925233,True
RUN_1768091923,C4_MIXED_B,A,EN,EN104,moon,"['月', 'moon', 'つき']",moon,"['moon', 'つき', '月', 'つきひかり', 'たべる']",1,0.015892254306056793,0.513270273926189,0.4784669915201936,0.03480328240599534,True
RUN_1768091923,C4_MIXED_B,A,EN,EN105,sky,"['そら', 'sky', '空']",そら,"['そら', 'sky', '空', 'うみそら', 'あおぞら']",1,0.017217953666049904,0.5356276779117707,0.5321973550132141,0.0034303228985566037,True
RUN_1768091923,C4_MIXED_B,A,EN,EN106,mountain,"['やま', '山', 'mountain']",山,"['山', 'やま', 'mountain', 'やまかわ', 'やまみち']",1,0.013636123251959002,0.49729020670133006,0.4745225677909943,0.022767638910335786,True
RUN_1768091923,C4_MIXED_B,A,EN,EN107,river,"['river', '川', 'かわ']",river,"['river', '川', 'かわ', 'かわべ', 'やまかわ']",1,0.014902219231604478,0.49551457376818053,0.46939695949533755,0.02611761427284298,True
RUN_1768091923,C4_MIXED_B,A,EN,EN108,sea,"['sea', '海', 'うみ']",海,"['海', 'うみかぜ', 'sea', 'うみ', 'うみそら']",1,0.014752125258126695,0.47837295798296153,0.47812333916902805,0.0002496188139334832,True
RUN_1768091923,C4_MIXED_B,A,EN,EN109,person,"['person', 'ひと', '人']",ひと,"['ひと', '人', 'person', 'ひとこども', 'こども']",1,0.01407116909017339,0.47061604122727896,0.46101522120227595,0.00960082002500301,True
RUN_1768091923,C4_MIXED_B,A,EN,EN110,child,"['こども', '子供', 'child']",child,"['child', 'こども', '子供', 'ひとこども', 'river']",1,0.01554231642938228,0.49591780397907037,0.45975198303968234,0.03616582093938803,True
RUN_1768091923,C4_MIXED_B,A,EN,EN111,study,"['べんきょう', 'study']",study,"['study', 'べんきょう', 'こども', 'やまみち', 'person']",1,0.0165755955668132,0.5217867631311042,0.509154731879423,0.01263203125168122,True
RUN_1768091923,C4_MIXED_B,A,EN,EN112,life,"['life', 'いのち']",いのち,"['いのち', 'life', 'あたらしいいのち', 'かぜ', 'sky']",1,0.01660307191176582,0.5303263143380724,0.5268947240445271,0.003431590293545339,True
RUN_1768091923,C4_MIXED_B,A,EN,EN113,eat,"['たべる', 'eat']",たべる,"['たべる', 'eat', 'moon', 'early', 'たかい']",1,0.015099982339984087,0.493615589578314,0.4839103911260464,0.009705198452267583,True
RUN_1768091923,C4_MIXED_B,A,EN,EN114,drink,"['drink', 'のむ']",drink,"['drink', 'のむ', '山', 'road', 'ひとこども']",1,0.015552198263210044,0.5074845714970525,0.4984364369169869,0.009048134580065592,True
RUN_1768091923,C4_MIXED_B,A,EN,EN115,see,"['see', 'みる']",see,"['see', 'みる', 'person', 'small', 'みち']",1,0.01644127992969465,0.529771283699876,0.5112756519563222,0.018495631743553842,True
RUN_1768091923,C4_MIXED_B,A,EN,EN116,go,"['いく', 'go']",go,"['go', 'いく', 'eat', 'ちいさいかわ', 'かわ']",1,0.014959488527758313,0.4966079490536818,0.4858974802256433,0.0107104688280385,True
RUN_1768091923,C4_MIXED_B,A,EN,EN117,come,"['come', 'くる']",くる,"['くる', 'come', 'light', 'ひのひかり', 'study']",1,0.013920622645569777,0.5031725563734439,0.46844543524196425,0.03472712113147969,True
RUN_1768091923,C4_MIXED_B,A,EN,EN118,enter,"['enter', 'はいる']",はいる,"['はいる', 'enter', 'みち', 'かぜ', 'たべる']",1,0.015119152568268231,0.5027618858768335,0.481224056700046,0.021537829176787482,True
RUN_1768091923,C4_MIXED_B,A,EN,EN119,exit,"['でる', 'exit']",でる,"['でる', 'exit', 'べんきょう', 'study', 'あおぞら']",1,0.013803108032568227,0.5025641642691044,0.4486234169538873,0.05394074731521714,True
RUN_1768091923,C4_MIXED_B,A,EN,EN120,big,"['おおきい', 'big']",おおきい,"['おおきい', 'big', 'wind', 'はいる', 'かわべ']",1,0.016751435741677388,0.5355245103591172,0.5192597745460786,0.016264735813038556,True
RUN_1768091923,C4_MIXED_B,A,EN,EN121,small,"['ちいさい', 'small']",ちいさい,"['ちいさい', 'small', 'ちいさいかわ', 'みる', 'うえ']",1,0.014085128176339185,0.46871364033704715,0.4636662163276652,0.005047424009381962,True
RUN_1768091923,C4_MIXED_B,A,EN,EN122,long,"['long', 'ながい']",ながい,"['ながい', 'long', 'high', 'ちいさいかわ', 'やまかわ']",1,0.01589220824389645,0.5187829858579894,0.49478255804387367,0.024000427814115766,True
RUN_1768091923,C4_MIXED_B,A,EN,EN123,high,"['high', 'たかい']",たかい,"['たかい', 'high', 'たかいやま', 'long', 'はいる']",1,0.013300366561108567,0.48827108388722523,0.4353553247925803,0.05291575909464491,True
RUN_1768091923,C4_MIXED_B,A,EN,EN124,new,"['new', 'あたらしい']",あたらしい,"['あたらしい', 'new', 'あたらしいいのち', '人', 'ひとこども']",1,0.015032113232737909,0.5099658220247425,0.48243384057927285,0.027531981445469644,True
RUN_1768091923,C4_MIXED_B,A,EN,EN125,old,"['old', 'ふるい']",ふるい,"['ふるい', 'old', 'うみかぜ', 'wind', '海']",1,0.01344457923510553,0.4827025904998975,0.45746714239831315,0.025235448101584346,True
RUN_1768091923,C4_MIXED_B,A,EN,EN126,early,"['early', 'はやい']",early,"['early', 'はやい', 'ひと', 'person', 'long']",1,0.0157757362722872,0.5027258103111996,0.48851211490076085,0.01421369541043871,True
RUN_1768091923,C4_MIXED_B,A,EN,EN127,many,"['many', 'おおい']",many,"['many', 'おおい', 'あたらしいいのち', 'あおぞら', 'old']",1,0.015318891032369558,0.48728027909753213,0.4739914452921352,0.013288833805396916,True
RUN_1768091923,C4_MIXED_B,A,EN,EN128,few,"['すくない', 'few']",すくない,"['すくない', 'few', 'あたらしい', 'new', 'たかい']",1,0.01764185840296125,0.554124091802416,0.5352862315725307,0.018837860229885206,True
RUN_1768091923,C4_MIXED_B,A,EN,EN129,up,"['up', 'うえ']",up,"['up', 'うえ', 'exit', '火', 'water']",1,0.016920986810586288,0.5506327512987089,0.4723980032005583,0.07823474809815062,True
RUN_1768091923,C4_MIXED_B,A,EN,EN130,down,"['down', 'した']",down,"['down', 'した', 'かわ', 'moon', 'small']",1,0.01733462612738431,0.5428472827156282,0.49813346592001273,0.04471381679561548,True
RUN_1768091923,C4_MIXED_B,A,EN,EN301,blue,"['あお', 'blue']",blue,"['blue', 'あおぞら', 'あお', 'おおい', 'long']",1,0.014684207219485077,0.46934046649193084,0.45263452995545467,0.016705936536476174,True
RUN_1768091923,C4_MIXED_B,A,EN,EN302,road,"['みち', 'road']",みち,"['みち', 'road', 'やまみち', 'high', 'drink']",1,0.015179759487485464,0.4883338164852671,0.4781739233323214,0.010159893152945687,True
RUN_1768091923,C4_MIXED_B,A,EN,EN303,wind,"['かぜ', 'wind']",かぜ,"['かぜ', 'wind', 'うみかぜ', 'ふるい', '子供']",1,0.01621098438713301,0.5400893485282561,0.5082778897944082,0.03181145873384783,True
RUN_1768091923,C4_MIXED_B,A,EN,EN304,side,"['side', 'そば']",side,"['side', 'そば', 'かわべ', 'child', '川']",1,0.01657154948068714,0.5241805592908471,0.5073113168689607,0.016869242421886366,True
